id_str,name,screen_name,description
913098917998399488,McQueen4Congress,McQueen4USRep,"Lee McQueen is an Independent Progressive candidate for the U.S. House of Representatives, Arkansas, 4th District, Tue Nov 6, 2018. ""Let's Run for Congress!"""
965768873046937602,Randy Caldwell,rc4ar,"Official twitter account of Randy Caldwell, Congressional Candidate, Arkansas - District 4"
788493970561118208,Richard Davis,rdavis4congress,Running for United States Congress House of Representatives 4TH District Arkansas FEC ID # C00628545 H8AR04106 Democratic party 479-312-9934 619-728-5353 (2018)
959286720503070722,Tom Canada,TomCanada2,Let it not be said that we did nothing.
2633102054,William Hanson,WilliamHansonAR,Candidate running for U.S. Congress in the Fourth District of Arkansas. Working Together - Winning the Future. Attorney/Educator
947532584916959233,Audrey Denney,audrey4congress,Agricultural Educator. Candidate for U.S. House of Representatives in #CA01. Accepting no corporate PAC money. #AudreyDenney2020
355711168,Jessica Holcombe,jjonesholcombe,Business and Intellectual Property Attorney
916447202867781632,Larry Jordan,jordandistrict1,Running for US Congress  To represent everyone in district 1.
976610945098067968,Lewis Elbinger For Congress,Send2Congress,"Lewis Elbinger for Congress, Candidate for California’s 1st Congressional District. VOTE LEWIS ELBINGER ON JUNE 5, 2018."
164675858,Marty Walters,MartyWaltersEnv,Environmental scientist and financial analyst. #biomassenergy #biorefinery #RuralCalifornia
15964588,Andy Caffrey,Andy_Caffrey,Original #GreenNewDeal author-Grandfather of Climate Emergency Direct Action mvmt-BBC World Historic Figure anti-GMO organizer–Getting Real About Reality host
1015780837873278978,Dale K. Mensing,MensingDale,
21837858,Sean Feucht,seanfeucht,"Husband, father, recording artist, author founder of multiple movements, lover of Jesus Christ."
1105326466588323845,Tamika Hamilton,TamikaGHamilton,"Lake, Glenn, Sutter, Colusa, Solano, Yuba, Yolo, W Sac (Use of Military, rank, & photo doesn’t imply DOD or USAF endorsement)"
95184947,Brynne Kennedy,BrynneSpeak,"Official campaign account for Brynne Kennedy for Congress in #CA04. Call me Brynne, and let's get stuff done together."
65434109,JAMIE BYERS,JamieByers,"defender of Americans. I STAND FOR MY ANTHEM. BOYCOTT NBA, NFL, MLB, NHL"
3243006365,Jessica Morse,Morse4America,"Proud aunt, backpacker, 5th generation CA, Dep Sec for Forests @CalNatResources, working for climate resilience in California. Views are my own."
971842581142298624,Robert Lawton,CongressLawton4,"Writer, filmmaker, Independent Congressional candidate, etc."
847533924477657088,Rochelle Wilcox,RochelleCA04,"Mom, wife, daughter, friend. First Amendment lawyer working for a better country. Author of ""Lost Long"" & ""Wandering"" (Freyr Chronicles I & II). She/her."
3248925001,Steven Castellano,scastellano15,I was a lifelong Republican and have a Government Master's degree. I am on my 9th election cycle and a writer. I have left the GOP over Trump.
15773898,Tom McClintock,tommcclintock,Congressman Tom McClintock represents #CA04 in the United States Congress.
784098236,Jason Kishineff 🇺🇸🌹🌻🌺🦋🌍☮️,kishineff,🌹Democrats & Republicans are destroying us all. 🌹#RoseCaucus🌹#UBICaucus #AntiWar ☮️ 🌹 Leftist Patriot 🇺🇸🌹
3612420317,Mike (Wear a Mask) Thompson,Mike_CA05,"U.S. Congressman, California's 5th Congressional District"
18057554,Nils I. Palsson,NIPalsson,"Teacher, Father, Nonprofit Director & Independent Candidate for US Congress in CA's 5th. In service of Truth and Justice, Planet and People."
1197342596198105088,Chris Bish for Congress💯🎯🇺🇲🇺🇲🇺🇲,BishForCongress,"Chris Bish, Candidate for California's 6th Congressional District. #Republican #CancerSurvivor #KAG #Patriot #MAGA #Trump2020 #RepealAB5 #KAG2020 #NoOn16"
169331127,Matsui for Congress,Matsui4Congress,"Doris Matsui represents the Sacramento region in Congress, and is running for re-election in the 6th District, which includes Sacramento & West Sacramento."
157509937,Andrew Grant,AndrewFGrant,"Business Advocate, Veteran, Educator, Proud Father & Husband."
15986949,Buzz Patterson,BuzzPatterson,"Republican Candidate, CA-7; USAF Pilot, Lt. Col & Commander; White House Aide & Former Carrier of the Nuclear 🏈; Husband, Father, Vet, Pilot, Author."
1135050741129699328,Jeff Burdick,BurdickCA7,"Husband, father, founder of https://t.co/36OO22DGUl, former #progressive candidate for Congress"
38167794,Jon Ivy （艾森）,jonivy,"Local Gov. Analyst, California State Archives. Voting Rights Advocate (https://t.co/95VJrqwtfs). Recovering politician. Disabled. He/him or they/them.
功夫不负有心人。"
907387439206895617,Dr. Yona Barash,DrYonaBarash,Doctor of Oncology. Longtime resident of Fair Oaks. Candidate for #CA07
1116403639315091457,Chris Bubser,bubser4congress,Working mom. Healthcare access advocate. Fact-based problem solver. Running for Congress in CA-08. https://t.co/w7Qczlcm5x
16669896,James Ellars,Ellars,Founder & Entrepreneur @GoAxim | Former Congressional Candidate | Basic Income Advocate | Black Lives Matter |
272482466,Asm. Jay Obernolte,JayObernolte,California State Assemblyman and Vice Chair of the Assembly Budget Committee. Small businessman & former Mayor proudly representing the 33rd Assembly District.
43056299,Jeremy Staat,jeremystaat,"Husband, father, retired NFL player, USMC, motivational and inspirational speaker."
916392882315026432,"Marge Doyle, RN",Marge4Congress,"Nurse, healthcare leader, Former candidate for Congress in California's 8th District. #goingforward"
1116763119970164736,Peter Mathisen,congressdoober,Congressional Candidate 2020 CA Dist. 8 - Vote for Doober
892999011749076992,Friends OfRita,People4DrRita,#PeopleOverPolitics. DEM from 29 Palms to #ConvertHisBase in the #CA08 Congressional Dist. Support Dr. Rita https://t.co/MaiD5TQYGP #FutureCADesert
130798456,President-Elect Tim Donnelly,PatriotNotPol,Fmr CA Assemblyman | Former Minuteman #PatriotNotPolitician #BuildTheWall #NoAmnesty #MAGA #STOPTHESTEAL
726445573,Tony Amador,AmadorTony,Republican running for California's 9th Assembly District. Former US Marshall and LAPD. #CAGOP #CAlege
18635250,Marco Gutierrez,MarcoGutierrez,“OPEN MINDS” ✨ “OPEN DOORS”🚪|Knowledge of the path is not a substitute for walking it| Co-founder of the Latinos For Trump movement |Show Host |Estratega
80901183,Marla Sousa Livengood,marlalivengood,"Marla is a wife, mother and native of California. She serves in roles focusing on transportation, economic development, job creation and agriculture."
1480803768,Charles Dossett,charlesforCA10,Official campaign page for Charles Dossett. A candidate for the U.S. House of Representatives in California’s 10TH Congressional District. #anewwayforward
860193680526684160,Lisa Battista,LisaBattista10,"Progressive Democrat, attorney, fair elections advocate, ally. #CA10 #VotersChoiceAct #ImpeachAndRemove #BLM"
1411241552,Michael Eggman,eggman4congress,"Husband to a Queen, Dad to 2 amazing women. I like to play with bees and make the world a better, safer place. #masks #blm"
229020620,Michael Barkley,mjbarkl,"Progressive Democrat, 2012/2014/2016/2018/2020 Candidate for Congress CA-10 District,"
1179360787401306112,Ryan Blevins 🧢≥,Blevins2020,Robotics Engineer - Founder of #UBIcaucus
972304553809883137,Ted Howze,Ted_Howze,"Husband, father, veterinarian & 2020 Candidate for Congress. Proud to be #NativeAmerican @ChoctawNationOK. Frequent 🎯 of #fakenews"
1129578494,Terra Snover,jadegear,"I'm Terra Snover political activist, and cartoonists.
visit https://t.co/WCEflG9tSK for more information."
45036948,Virginia Madueno,VMforCA10,"Local Business Owner & State Water Commissioner. Former #CA10 Congressional Candidate, Endorsed by @emilyslist. Opinions are my own."
511035877,Dennis Lytton,DennisLytton,"Freddy & Ty's Dad & Amelia's hubs. Passenger rail 🚈 transit safety, operations, & policy. Democrat. UCLA & Georgetown @McCourtSchool public policy grad school."
48709219,Agatha Bacelar,AgathaBacelar,"CA General Manager at @curative • Formerly: 2020 Congressional candidate, @emcollective @democracyearth @stanford • 🇺🇸🇧🇷"
912443037938094080,Barry Hermanson,BarryH4Congress,It is time for the voice of the people to occupy Congress. Nancy Pelosi voted to prioritize military spending over everything else.  That is not my priority.
44774107,President-elect John Dennis,RealJohnDennis,"Republican Pelosi opponent. Proud husband/father. Chairman, San Francisco Republican Party. Businessman. Dog person🐶 https://t.co/YUU5PsNU7W, Parler@johndennis"
965004924370079744,🌹Shahid Buttar for Congress,ShahidForChange,"Won 80,000 votes for advocate/artist/organizer Shahid Buttar  @sheeyahshee to serve as San Francisco’s voice in Congress. Join us! https://t.co/QPLJpzqKo4"
26236022,Stephen R. Jaffe🌹,Jaffe4Congress,Employment Law & Civil Rights attorney in San Francisco #Bernie2020
414436134,Barbara Lee,BLeeForCongress,"Thanks to voters, Barbara Lee represents CA's new 13th Congressional District. This is her campaign account."
1046562319902240768,Nikka Piterman,NikkaGOP,Republican Candidate for CA-13 | Born Again Christian | Conservationist | Cal ‘16 #MakeAmericaStronger #SpaceForce #PuertoRico51 #MetricSystem #TaxCuts
1218335650790793216,Ran Petel 4 Congress CA 14,petel4congress,Republican Candidate for Congress in CA14 | Press: Info@petel4congress.com
755114263090458624,Alison Hayden,Elled26,"Deliriously Delighted Deplorable Trumpette Candidate CA CD15. Hope in the USA now that Donald J Trump is our 45th POTUS. God bless, heal and unite our land!"
88227328,Peter Y. Liu,PeterLiuCAGov18,"LIU for U.S. Senate 2022, California"
979036706220400640,RudyPetersforCongress,PetersCongress,Rudy Peters U.S. Congress 15th Dist CA. Rudy's goal is to promote individual freedom and enable economic success for ALL CA citizens. #MAGA #AmericaFIrst #NRA
1133146100238471168,Vote Campbell 2020,SamBethechange,"Hello, I’m Sam Campbell. I am running for Congress in California’s 15th Congressional District."
935580000312426497,Elizabeth Heng,ElizabethHeng,"America can NEVER be a socialist country. Lover of freedom and America winning. Millennial, Stanford/Yale Alum, and a Republican. Unapologetic."
234050054,Esmeralda Soria,Esmeralda_Soria,"Fresno City Councilmember, Attorney, PoliSci Professor, & Buddy’s mom. RT ≠ Endorsement"
1145484307282030593,cookinghamforcongress,votecookingham,
1080281618399424512,Kim Williams,KimWilliamsCA16,Mom to Cassiopeia. Director with @momsinoffice PAC. Former congressional candidate for #CA16. she/hers. Opinions are my own.
869818407482302464,Khanh Tran,KT4Millennials,"Go to my website and listen to my campaign themes and webcasts. Soon you will know that I am a champion for millennials, seniors, poor, middle class, and LGBT."
1189206039335276544,"Ritesh Tandon US Congressional Candidate, CA 17",tandon4congress,"Republican Candidate, US House of Representative I would be honored to serve the people of Sunnyvale, Cupertino, Santa Clara, Milpitas, Newark, Fremont, Newark."
482713734,Eshoo for Congress,Eshoo4Congress,Rep. Anna Eshoo represents California's 18th District. Tweets and re-tweets by campaign staff.
43740218,🇺🇸 Rishi Kumar 🇺🇸,rishikumar1,"Son, Husband, Father, American Patriot, Saratoga City Councilmember, Hi-Tech Executive, Democrat #NoPACMoney https://t.co/MLGvJQtsGH.Not Left Not Right,Forward."
986687738098409472,Justin Aguilera,JoinJustin19,"Justin Aguilera for United States Congress California Congressional District 19. Join the team today, UNITED TOGETHER🇺🇸"
988858472132415489,Zoe Lofgren,ZoeLofgren,Proud CA-19 Congresswoman. Democrat. A Teamster’s Daughter. Immigration Attorney. Digital Rights Advocate. DREAMers Defender. Gun Safety Activist. Resister.
79862656,Dougie Deitch For Congress: www.sipodemos.democrat,DouglasDeitch,"There are only two things in politics, business, life, or love that one must know. First who and then what one doesn't know
please see https://t.co/255fLFu6hF"
1190009225763622912,Jeff Gorman,GormanCongress,"Follow me at @JeffGormanMRY Republican Candidate for CA20, former Chair of the Monterey County Republican Party, Businessman."
36676406,David G. Valadao,dgvaladao,"Husband, father, and dairy farmer in #CA21."
26599023,Ruben Macareno,RCMacareno,
1084994633837539328,andrewjanzforcongress,janzforcongress,
950271933806817280,B. John Michael Williams,BJMWilliamsCA22,Our Democratic candidate is running to replace Devin Nunes as the Representative of the 22nd District of California.
856632503657840640,Bill Merryman,MerrymanCA22nd,I am spreading the message of freedom and opposing the tyranny becoming more present in the major two parties.
890498522050473986,Bobby Bliatout,BobbyBliatout,Looking to help change the world for the better.  It starts with changing the type of representation and attitude that is taking our country backwards.
1108843839656214528,Devin Nunes for Congress,Team_Nunes,RTs do not equal endorsement. This is my campaign account. Link to my official website here: https://t.co/gAouvK9BjR
1177439542921445377,Eric Garcia,EricG1247,"Father, husband, disabled Marine veteran, graduate student, Central Valley born and raised. #CA22 always get back up. (he/him)"
1087073882220064768,Phil Arballo,PhilArballo2020,"Father, Husband, Latino, Small Business Owner, Proud Democrat. Candidate for Congress against Devin Nunes in CA-22"
887800930409652226,Ricardo ‘Rico’ Franco,ricojfranco,Progressive. Community Organizer. Currently representing the Central Valley as an Assembly District Delegate. #MedicareForAll #GreenNewDeal
1138886434478182401,Kim Mangone for Congress 2020,KimMangone,"Single Mom, USAF Vet 🇺🇸, Engineer. Democrat for Congress in CA23 against Kevin McCarthy. Play your part chip in: https://t.co/3gdnc6RT5t"
897550002637205509,Kurtis Wilson,Kurt4Congress,Realtor & Motivational Speaker. Progressive candidate for US Congress. Strong. Bold. Reliable! Politically woke since 1986.
971600667029590016,Mary Helen Barro,BarroFor23,
847995905462743041,Robert Owen,VoteRobertOwen,"Veteran, former prosecutor, attorney, progressive, and Democratic candidate for Congress against Kevin McCarthy in CA-23."
910032831987904512,Tatiana Matta,matta4congress,Please visit @TatianaMatta_ for tweets and updates. The former page has changed it's handle. Thank you!
